Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Latitude,Longitude,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8634505947,84420MK,NY,COM,01/02/2018,82,SUBN,FORD,T,32580,44890,23190,20190930,1.0,1,1,362546,T105,C,0204P,,NY,F,82,Thomas St,,46.2918491,-119.2713419,0,408,k1,,YYYYYYY,,,GL,,2008,,0,040,82-Unaltered Commerc Vehicle,,,
8634505923,83552ME,NY,COM,01/02/2018,24,DELV,FRUEH,T,24290,10510,32685,88880088,1.0,1,1,362546,T105,C,0142P,,NY,F,37,King St,,40.7279763,-74.0043514,0,408,d5,,YYYYY,0800A,0600P,WHITE,,2006,,0,040,24-No Parking (exc auth veh),,,
8634505911,CZP8940,NY,PAS,01/02/2018,16,SUBN,FORD,T,32685,0,0,20181031,6.0,6,6,362546,T105,C,0137P,,NY,I,E,Varick St,20ft N/of King St,42.7698916,-76.7700365,0,408,k2,,Y,0700A,0700P,GY,,2011,,0,040,16A-No Std (Com Veh) Non-COM,,,
8634505893,61285MD,NY,COM,01/02/2018,38,VAN,FORD,T,26690,13310,10710,20190831,6.0,6,6,362546,T105,C,0112P,,NY,F,13,Morton St,,40.7312264,-74.0036669,0,408,h1,,Y,0800A,0700P,GL,,2013,,0,040,38-Failure to Dsplay Meter Rec,,,
8634505844,10725MA,NY,COM,01/02/2018,20,VAN,DODGE,T,24290,0,0,20180531,1.0,1,1,362546,T105,C,1238P,,NY,I,N,King St,15ft E/of Greenwich,37.0505521,-76.347512,0,408,d,,YYYYY,0800A,0500P,WH,,2012,,0,040,20-No Parking (Com Plate),,,
8634505832,99463MJ,NY,COM,01/02/2018,20,VAN,FORD,T,24290,0,0,20190131,1.0,1,1,362546,T105,C,1235P,,NY,I,N,King St,40ft E/of Greenwich,37.0505521,-76.347512,0,408,d,,YYYYY,0800A,0500P,WH,,2016,,0,040,20-No Parking (Com Plate),,,
8631763445,EDL2449,NY,PAS,01/02/2018,38,SUBN,FORD,T,65390,51090,28265,20180205,103.0,103,103,363071,T402,O,0119P,,Q,O,92-31,Union Hall St,,40.7036209,-73.7971494,0,408,h1,,Y,0900A,0700P,BK,,2017,,0,19,38-Failure to Dsplay Meter Rec,,,
8631763433,DSY1369,NY,PAS,01/02/2018,19,4DSD,HYUND,T,51090,58590,24040,20180811,103.0,103,103,363071,T402,O,0113P,,Q,F,159-21,Jamaica Ave,,40.7037573,-73.79961569999999,0,408,c3,,YYYYYYY,,,GY,,2012,,0,19,19-No Stand (bus stop),,,
8631763421,BDG8670,NY,PAS,01/02/2018,37,4DSD,HONDA,T,24140,18040,51090,20180429,103.0,103,103,363071,T402,O,1227P,1221P,Q,O,89-56,162nd St,,40.705073,-73.7983903,0,408,h1,,Y,0900A,0700P,GY,,2003,408-1954,0,19,37-Expired Parking Meter,,,
8631763410,36095JG,NY,COM,01/02/2018,20,DELV,INTER,T,18040,24240,24290,20181031,103.0,103,103,363071,T402,O,1212P,,Q,O,164-09,89th Ave,,40.710034,-73.79944499999999,0,408,d,,YYYYYYY,,,WH,,2004,,0,19,20-No Parking (Com Plate),,,
8634709905,26925ME,NY,COM,01/02/2018,14,VAN,HONDA,T,18370,10010,45590,20190930,19.0,19,19,354084,T103,L,0921P,,NY,F,408,E 69th St,,40.7654639,-73.9567428,0,408,c,,YYYYYYY,,,WHITE,,2013,,0,CC1,14-No Standing,,,
8634709899,26925ME,NY,COM,01/02/2018,71,VAN,HONDA,T,18370,10010,45590,20190930,19.0,19,19,354084,T103,L,0920P,,NY,F,408,E 69th St,,40.7654639,-73.9567428,0,408,j6,,YYYYYYY,,,WHITE,,2013,,0,CC1,71A-Insp Sticker Expired (NYS),,,
8634709875,6107CY,CT,CMB,01/02/2018,14,VAN,DODGE,T,25390,18930,18950,88880088,23.0,23,23,354084,T103,L,0832P,,NY,O,1425,Madison Ave,,40.7886376,-73.9524223,0,408,c,,YYYYYYY,,,GREY,,0,,0,CC1,14-No Standing,,,
8634709863,A19GHX,NJ,PAS,01/02/2018,38,SUBN,ROVER,T,18930,0,0,88880088,23.0,23,23,354084,T103,L,0831P,,NY,I,S,E 98th St,30ft W/of Madison Av,44.5619516,-124.0464638,0,408,h1,,Y,0900A,1000P,BLACK,,0,,0,CC1,38-Failure to Dsplay Meter Rec,,,
8634709838,950951,DE,PAS,01/02/2018,38,2DSD,HONDA,T,18930,10410,25390,20181088,23.0,23,23,354084,T103,L,0827P,,NY,F,16,E 98th St,,40.7886472,-73.95384589999999,0,408,h1,,Y,0900A,1000P,GREY,,0,,0,CC1,38-Failure to Dsplay Meter Rec,,,
8634709802,GMJ6745,NY,PAS,01/02/2018,71,4DSD,LEXUS,T,18930,0,0,20171227,23.0,23,23,354084,T103,L,0823P,,NY,I,N,E 98th St,100ft E/of 5th Ave,47.7002821,-122.3033331,0,408,j6,,YYYYYYY,,,GY,,2013,,0,CC1,71A-Insp Sticker Expired (NYS),,,
8634709796,X65FBY,NJ,PAS,01/02/2018,37,SUBN,TOYOT,T,10410,0,0,88880088,23.0,23,23,354084,T103,L,0820P,0754P,NY,I,E,5th Ave,60ft N/of E 97th St,39.9877776,-82.8952271,0,408,h1,,Y,0800A,1000P,BLACK,,0,134-8100,0,CC1,37-Expired Parking Meter,,,
8634709723,BMU5988,NY,PAS,01/02/2018,38,4DSD,CHEVR,T,10410,22000,18990,20180713,23.0,23,23,354084,T103,L,0804P,,NY,O,1190,5th Ave,,40.790655,-73.9531789,0,408,h1,,YYYYY,1000A,1000P,TN,,2007,,0,CC1,38-Failure to Dsplay Meter Rec,,,
8634505686,33180MB,NY,COM,01/02/2018,70,REFG,ISUZU,T,21790,32710,16350,20171231,1.0,1,1,362546,T105,C,1053A,,NY,O,450,Greenwich St,,40.723275,-74.0098029,0,408,j3,,YYYYYYY,,,BLUE,,2011,,0,002,70A-Reg. Sticker Expired (NYS),,,
8634505674,85932MD,NY,COM,01/02/2018,20,VAN,FRUEH,T,32710,23190,21790,88880088,1.0,1,1,362546,T105,C,1048A,,NY,F,35,Vestry St,,40.7224643,-74.0089192,0,408,d,,YYYYY,0800A,0600P,BROWN,,2014,,0,002,20-No Parking (Com Plate),,,
8634505625,AHA2058,NY,PAS,01/02/2018,16,SUBN,JEEP,T,14710,23190,21790,20190831,1.0,1,1,362546,T105,C,0944A,,NY,O,164,Chambers St,,40.7159811,-74.0105196,0,408,k2,,YYYYY,0900A,0700P,GY,,2008,,0,002,16A-No Std (Com Veh) Non-COM,,,
8634505613,89963JX,NY,COM,01/02/2018,14,REFG,KENWO,T,44890,27050,32940,20181231,1.0,1,1,362546,T105,C,0938A,,NY,O,66,W Broadway,,40.7146775,-74.0101127,0,408,c,,YYYYYYY,,,WH,,2017,,0,002,14-No Standing,,,
8634505601,FSN9031,NY,PAS,01/02/2018,71,SUBN,CHEVR,T,44890,27050,32940,20190831,1.0,1,1,362546,T105,C,0936A,,NY,F,66,W Broadway,,40.7146775,-74.0101127,0,408,j6,,YYYYYYY,,,WH,,2004,,0,002,71A-Insp Sticker Expired (NYS),,,
8634505595,39778MA,NY,COM,01/02/2018,38,VAN,FORD,T,44890,27050,32940,20190930,1.0,1,1,362546,T105,C,0935A,,NY,F,66,W Broadway,,40.7146775,-74.0101127,0,408,h1,,Y,0800A,0700P,WH,,2017,,0,002,38-Failure to Dsplay Meter Rec,,,
8634505583,69439JY,NY,COM,01/02/2018,46,VAN,ISUZU,T,44890,0,0,20180430,1.0,1,1,362546,T105,C,0932A,,NY,I,W,W Broadway,20ft S/of Murray St,35.6518745,-97.48129860000002,0,408,F1,,YYYYYYY,,,BL,,2007,,0,002,46B-Double Parking (Com-100Ft),,,
8634505571,DJW8561,NC,PAS,01/02/2018,14,SUBN,NISSA,T,21230,0,0,20180288,1.0,1,1,362546,T105,C,0917A,,NY,I,N,Fulton St,15ft W/of Broadway,42.945573,-76.560114,0,408,c,,YYYYYYY,,,BLACK,,0,,0,002,14-No Standing,,,
8634505560,XY322R,NJ,PAS,01/02/2018,10,DELV,HIN,T,13610,27100,13610,20180788,1.0,1,1,362546,T105,C,0909A,,NY,F,140,Broadway,,40.708668,-74.0100898,0,408,b,,YYYYYYY,,,WHITE,,0,,0,002,10-No Stopping,,,
8634505558,88257MB,NY,COM,01/02/2018,14,VAN,FRUEH,T,13590,25900,30650,88880088,1.0,1,1,362546,T105,C,0855A,,NY,O,80,Broad St,,40.70433999999999,-74.0118578,0,408,c,,YYYYYYY,,,WHITE,,2001,,0,002,14-No Standing,,,
8634505546,AL3530,NJ,PAS,01/02/2018,84,DELV,FRUEH,T,13590,25900,30650,88880088,1.0,1,1,362546,T105,C,0852A,,NY,F,80,Broad St,,40.70433999999999,-74.0118578,0,408,k7,,YYYYYYY,,,GREEN,,0,,0,002,84-Platform lifts in low posit,,,
8634505534,76194MH,NY,COM,01/02/2018,14,VAN,GMC,T,31610,0,0,20190630,1.0,1,1,362546,T105,C,0850A,,NY,I,N,Stone St,30ft W/of Broad St,47.6862363,-117.3762047,0,408,c,,YYYYYYY,,,WH,,2010,,0,002,14-No Standing,,,
8634505522,66085JU,NY,COM,01/02/2018,69,VAN,CHEVR,T,13550,0,0,20190831,1.0,1,1,362546,T105,C,0846A,,NY,I,S,Bridge St,65ft W/of Broad St,38.6315921,-121.2658674,0,408,h1,,Y,0700A,0700P,BL,,2008,,0,002,69-Fail to Dsp Prking Mtr Rcpt,,,
8634505510,68275MK,NY,COM,01/02/2018,69,SUBN,CHEVR,T,13550,0,0,20191005,1.0,1,1,362546,T105,C,0841A,,NY,I,E,Bridge St,55ft N/of State St,43.459208,-76.502361,0,408,h1,,YYYYY,0700A,0700P,BL,,2015,,0,002,69-Fail to Dsp Prking Mtr Rcpt,,,
8634505509,34556MD,NY,COM,01/02/2018,14,REFG,ISUZU,T,45340,13550,28490,20190430,1.0,1,1,362546,T105,C,0834A,,NY,O,33,Whitehall St,,40.7034435,-74.0124769,0,408,c,,YYYYYYY,,,BLUE,,2013,,0,002,14-No Standing,,,
8634505492,35733MC,NY,COM,01/02/2018,69,VAN,NS/OT,T,28490,13590,15550,20180403,1.0,1,1,362546,T105,C,0829A,,NY,F,58,Pearl St,,41.9404225,-71.2779463,0,408,h1,,Y,0700A,0500P,WHITE,,2003,,0,002,69-Fail to Dsp Prking Mtr Rcpt,,,
8634353084,87895MK,NY,COM,01/02/2018,69,DELV,NS/OT,T,17710,10410,25390,88880088,17.0,17,17,350408,T106,M,0631P,,NY,O,23,E 36th St,,39.8210008,-86.15588029999999,0,408,h1,,Y,0700A,0700P,WHITE,,0,,0,45,69-Fail to Dsp Prking Mtr Rcpt,,,
8634353072,87895MK,NY,COM,01/02/2018,14,UTIL,PETER,T,10410,17710,17730,20180930,17.0,17,17,350408,T106,M,0627P,,NY,F,393,5th Ave,,40.7498426,-73.9832325,0,408,c,,Y,0700A,0700P,WH,,2015,,0,45,14-No Standing,,,
8634353047,XEAS17,NJ,PAS,01/02/2018,38,VAN,FORD,T,13610,34470,34490,88880088,14.0,14,14,350408,T106,M,0610P,,NY,F,1350,Broadway,,40.7509531,-73.98734879999999,0,408,h1,,YYYYY,0600P,1200A,YELLO,,0,,0,45,38-Failure to Dsplay Meter Rec,,,
8634353035,XEAS17,NJ,PAS,01/02/2018,82,VAN,FORD,T,13610,34470,34490,88880088,14.0,14,14,350408,T106,M,0608P,,NY,F,1350,Broadway,,40.7509531,-73.98734879999999,0,408,k1,,YYYYYYY,,,YELLO,,0,,0,45,82-Unaltered Commerc Vehicle,,,
8634353011,XFHT26,NJ,PAS,01/02/2018,31,DELV,HIN,T,34470,0,0,88880088,14.0,14,14,350408,T106,M,0605P,,NY,I,N,W 35th St,100ft W/of Broadway,44.571752,-123.2891641,0,408,l3,,YYYYY,0600A,0700P,WHITE,,0,,0,45,31-No Stand (Com. Mtr. Zone),,,
8634353000,XFHT26,NJ,PAS,01/02/2018,82,DELV,HIN,T,34470,0,0,88880088,14.0,14,14,350408,T106,M,0603P,,NY,I,N,W 35th St,100ft W/of Broadway,44.571752,-123.2891641,0,408,k1,,YYYYYYY,,,WHITE,,0,,0,45,82-Unaltered Commerc Vehicle,,,
8634352973,54856JA,NY,COM,01/02/2018,69,UTIL,HONDA,T,34870,10410,10510,20190228,18.0,18,18,350408,T106,M,1103A,,NY,F,15,W 55th St,,40.76228070000001,-73.97570259999999,0,408,h1,,YYYYY,0700A,0600P,WH,,2011,,0,03,69-Fail to Dsp Prking Mtr Rcpt,,,
8634352961,54856JA,NY,COM,01/02/2018,72,UTIL,HONDA,T,34870,10410,10510,20190228,18.0,18,18,350408,T106,M,1102A,,NY,F,15,W 55th St,,40.76228070000001,-73.97570259999999,0,408,j7,,YYYYYYY,,,WH,,2011,,0,03,72-Insp Stkr Mutilated,,,
5100207656,30705JV,NY,COM,01/02/2018,7,VAN,GMC,V,0,0,0,0,,0,0,0,,,0157P,,QN,,,QUEENS BLVD (E/B) @,39TH ST,40.734111,-73.874358,0,1111,D,T,,,,WH,,2006,,0,,FAILURE TO STOP AT RED LIGHT,,,
8634352950,R44861,MA,COM,01/02/2018,47,VAN,NS/OT,T,10510,34870,34890,88880088,18.0,18,18,350408,T106,M,1058A,,NY,F,1367,6th Ave,,40.7633538,-73.97812119999999,0,408,l2,,Y,0700A,0700P,GREEN,,0,,0,03,47-Double PKG-Midtown,,,
8634352948,2028685,IN,PAS,01/02/2018,69,TRAC,VOLVO,T,10510,34870,34890,88880088,18.0,18,18,350408,T106,M,1056A,,NY,F,1375,6th Ave,,40.76357489999999,-73.9781737,0,408,h1,,YYYYY,0800A,0700P,WHITE,,0,,0,03,69-Fail to Dsp Prking Mtr Rcpt,,,
8634352936,3C79H,NY,OMT,01/02/2018,13,TAXI,TOYOT,T,34470,13610,10610,20180228,14.0,14,14,350408,T106,M,1034A,,NY,F,131,W 35th St,,40.7512291,-73.9886502,0,408,c2,,YYYYYYY,,,YW,,2016,,0,03,13-No Stand (taxi stand),,,
8634352924,4420A,MA,APP,01/02/2018,62,DELV,FRUEH,T,34470,13610,10610,88880088,14.0,14,14,350408,T106,M,1032A,,NY,F,131,W 35th St,,40.7512291,-73.9886502,0,408,d4,,YYYYYYY,,,WHITE,,0,,0,03,62-Beyond Marked Space,,,
8634352912,XY239Z,NJ,PAS,01/02/2018,14,VAN,GMC,T,34470,13610,10610,88880088,14.0,14,14,350408,T106,M,1029A,,NY,F,161,W 35th St,,40.7515428,-73.9896121,0,408,c,,YYYYYYY,,,RED,,0,,0,03,14-No Standing,,,
8634352900,46812MJ,NY,COM,01/02/2018,51,VAN,FORD,T,34470,0,0,88880088,14.0,14,14,350408,T106,M,1028A,,NY,I,S,W 35th St,120ft E/of 7th Ave,35.428883,-97.54801499999999,0,408,e3,,YYYYYYY,,,BROWN,,0,,0,03,51-Sidewalk,,,
8634352894,55521MJ,NY,COM,01/02/2018,51,DELV,HIN,T,34470,0,0,20180930,14.0,14,14,350408,T106,M,1026A,,NY,I,S,W 35th St,120ft E/of 7th Ave,35.428883,-97.54801499999999,0,408,e3,,YYYYYYY,,,WH,,2017,,0,03,51-Sidewalk,,,
8634352882,50296JT,NY,COM,01/02/2018,69,VAN,DODGE,T,34490,13610,10610,88880088,14.0,14,14,350408,T106,M,1003A,,NY,O,122,W 36th St,,32.0586613,-81.1017426,0,408,h1,,YYYYY,0600A,0700P,WHITE,,0,,0,03,69-Fail to Dsp Prking Mtr Rcpt,,,
8634352869,56443MJ,NY,COM,01/02/2018,31,VAN,CHEVR,T,13610,34470,34490,20181130,14.0,14,14,350408,T106,M,0958A,,NY,O,1350,Broadway,,40.7509531,-73.98734879999999,0,408,l3,,YYYYY,0700A,0600P,WH,,2016,,0,03,31-No Stand (Com. Mtr. Zone),,,
8634352857,56443MJ,NY,COM,01/02/2018,82,VAN,CHEVR,T,13610,34470,34490,20181130,14.0,14,14,350408,T106,M,0958A,,NY,O,1350,Broadway,,40.7509531,-73.98734879999999,0,408,k1,,YYYYYYY,,,WH,,2016,,0,03,82-Unaltered Commerc Vehicle,,,
8634352845,83308MC,NY,COM,01/02/2018,69,VAN,FORD,T,13610,34470,34490,20181130,14.0,14,14,350408,T106,M,0957A,,NY,O,1350,Broadway,,40.7509531,-73.98734879999999,0,408,h1,,YYYYY,0700A,0600P,WH,,2012,,0,03,69-Fail to Dsp Prking Mtr Rcpt,,,
8634352833,PAR72870,MN,PAS,01/02/2018,14,REFG,FRUEH,T,34470,13610,10610,88880088,14.0,14,14,350408,T106,M,0955A,,NY,O,131,W 35th St,,40.7512291,-73.9886502,0,408,c,,YYYYYYY,,,WHITE,,0,,0,03,14-No Standing,,,
8634006542,62416MB,NY,COM,01/02/2018,20,VAN,FORD,T,18890,10110,10010,20180430,19.0,19,19,354164,T103,H,0145P,,NY,F,334,E 96th St,,40.7832831,-73.9455571,0,408,d,,YYYYY,1000A,0400P,WH,,2012,,0,56,20-No Parking (Com Plate),,,
8634006530,66762MD,NY,COM,01/02/2018,20,VAN,FORD,T,18890,10110,10010,20190430,19.0,19,19,354164,T103,H,0144P,,NY,F,332,E 96th St,,40.7833406,-73.9456038,0,408,d,,YYYYY,1000A,0400P,WH,,2013,,0,56,20-No Parking (Com Plate),,,
8634006529,11873JY,NY,COM,01/02/2018,20,VAN,CHEVR,T,18910,24890,10210,88880088,19.0,19,19,354164,T103,H,1255P,,NY,F,151,E 97th St,,40.7864963,-73.94929970000001,0,408,d,,YYYYYYY,,,WHITE,,2007,,0,56,20-No Parking (Com Plate),,,
8634006517,44570MK,NY,COM,01/02/2018,20,VAN,CHEVR,T,18910,24890,10210,88880088,19.0,19,19,354164,T103,H,1253P,,NY,F,151,E 97th St,,40.7864963,-73.94929970000001,0,408,d,,YYYYYYY,,,WHITE,,2017,,0,56,20-No Parking (Com Plate),,,
8634006505,XCYT10,NJ,PAS,01/02/2018,20,VAN,FORD,T,18890,10210,10110,88880088,19.0,19,19,354164,T103,H,1144A,,NY,O,221,E 96th St,,40.7849016,-73.947934,0,408,d,,YYYYY,0800A,0600P,YELLO,,0,,0,56,20-No Parking (Com Plate),,,
8634006487,56653MA,NY,COM,01/02/2018,20,VAN,FORD,T,18810,10010,45590,20191130,19.0,19,19,354164,T103,H,1130A,,NY,F,407,E 91st St,,40.7798836,-73.9460622,0,408,d,,YYYYY,0800A,0600P,BL,,2012,,0,56,20-No Parking (Com Plate),,,
8634006475,FYN4857,NY,PAS,01/02/2018,21,4DSD,CHEVR,T,18790,10110,10010,20180605,19.0,19,19,354164,T103,H,1124A,,NY,F,326,E 90th St,,40.7796579,-73.948542,0,408,d1,,Y  Y,1100A,1230A,GL,,2003,,0,56,21-No Parking (street clean),,,
8634006438,F32GCH,NJ,PAS,01/02/2018,21,SUBN,MAZDA,T,18750,10110,10010,88880088,19.0,19,19,354164,T103,H,1112A,,NY,O,315,E 88th St,,40.77887430000001,-73.9498921,0,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,56,21-No Parking (street clean),,,
8634006414,WGV68U,NJ,PAS,01/02/2018,21,4DSD,NISSA,T,18750,10010,45590,88880088,19.0,19,19,354164,T103,H,1107A,,NY,F,432,E 88th St,,40.7775367,-73.9473251,0,408,d1,,Y  Y,1100A,1230A,GREY,,0,,0,56,21-No Parking (street clean),,,
8634006384,68475MH,NY,COM,01/02/2018,70,VAN,FORD,T,10010,18710,18730,20171231,19.0,19,19,354164,T103,H,1056A,,NY,F,1665,1st Ave,,40.7775186,-73.9492308,0,408,j3,,YYYYYYY,,,WH,,2003,,0,56,70A-Reg. Sticker Expired (NYS),,,
8634006360,2703177,IN,PAS,01/02/2018,84,TRAC,FRUEH,T,10010,18750,18770,88880088,19.0,19,19,354164,T103,H,1030A,,NY,F,1705,1st Ave,,40.7785473,-73.94853049999999,0,408,k7,,YYYYYYY,,,WHITE,,0,,0,56,84-Platform lifts in low posit,,,
8634006359,2703177,IN,PAS,01/02/2018,46,TRAC,FRUEH,T,10010,18750,18770,88880088,19.0,19,19,354164,T103,H,1029A,,NY,F,1705,1st Ave,,40.7785473,-73.94853049999999,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,56,46B-Double Parking (Com-100Ft),,,
8634006347,46595MK,NY,COM,01/02/2018,48,DELV,ISUZU,T,18770,10010,45590,20180531,19.0,19,19,354164,T103,H,1027A,,NY,F,400,E 89th St,,40.7786084,-73.9477646,0,408,e9,,YYYYYYY,,,RD,,2017,,0,56,48-Bike Lane,,,
8634006335,34154MG,NY,COM,01/02/2018,20,VAN,FORD,T,18810,10010,45590,20190228,19.0,19,19,354164,T103,H,1021A,,NY,O,406,E 91st St,,40.77962429999999,-73.9465444,0,408,d,,YYYYY,0800A,0600P,BL,,2015,,0,56,20-No Parking (Com Plate),,,
8634006323,61129MC,NY,COM,01/02/2018,20,VAN,CHEVR,T,18820,10010,10795,88880088,19.0,19,19,354164,T103,H,1016A,,NY,O,438,E 92nd St,,40.7798242,-73.94509270000002,0,408,d,,YYYYYYY,,,WHITE,,2012,,0,56,20-No Parking (Com Plate),,,
8634006300,94905JA,NY,COM,01/02/2018,17,VAN,INTER,T,18820,10010,10795,88880088,19.0,19,19,354164,T103,H,1012A,,NY,F,424,E 92nd St,,40.7800496,-73.945603,0,408,c4,,YYYYYYY,,,BROWN,,2001,,0,56,17-No Stand (exc auth veh),,,
8634006293,AP4542,NY,COM,01/02/2018,21,VAN,CHEVR,T,18830,10110,10010,20190131,19.0,19,19,354164,T103,H,1007A,,NY,F,320,E 93rd St,,40.7816756,-73.9474743,0,408,d1,,Y  Y,0900A,1030A,GY,,2010,,0,56,21-No Parking (street clean),,,
8634006270,96180MD,NY,COM,01/02/2018,40,VAN,FORD,T,18870,10110,10010,20191231,19.0,19,19,354164,T103,H,0959A,,NY,F,339,E 95th St,,40.7827852,-73.9454695,0,408,e2,,YYYYYYY,,,WH,,2010,,9,56,40-Fire Hydrant,,,
8634006268,32473ME,NY,COM,01/02/2018,14,VAN,FORD,T,18870,10110,10010,20190731,19.0,19,19,354164,T103,H,0956A,,NY,F,312,E 95th St,,40.78293559999999,-73.94677399999999,0,408,c,,YYYYYYY,0700A,0400P,WH,,2012,,0,56,14-No Standing,,,
8634006256,62416MB,NY,COM,01/02/2018,14,VAN,FORD,T,18870,10110,10010,20180430,19.0,19,19,354164,T103,H,0955A,,NY,F,312,E 95th St,,40.78293559999999,-73.94677399999999,0,408,c,,YYYYYYY,0700A,0400P,WH,,2012,,0,56,14-No Standing,,,
8634006244,49279KA,NY,COM,01/02/2018,14,VAN,FORD,T,10110,18870,18890,88880088,19.0,19,19,354164,T103,H,0952A,,NY,F,1848,2nd Ave,,40.7838073,-73.94707249999999,0,408,c,,YYYYYYY,,,WHITE,,2009,,0,56,14-No Standing,,,
8634006232,76431MK,NY,COM,01/02/2018,82,VAN,CHEVR,T,18890,10210,10110,20190930,19.0,19,19,354164,T103,H,0947A,,NY,F,202,E 96th St,,40.7847497,-73.9490603,0,408,k1,,YYYYYYY,,,WH,,2012,,0,56,82-Unaltered Commerc Vehicle,,,
8634006220,76431MK,NY,COM,01/02/2018,20,VAN,CHEVR,T,18890,10210,10110,20190930,19.0,19,19,354164,T103,H,0947A,,NY,F,202,E 96th St,,40.7847497,-73.9490603,0,408,d,,YYYYY,0800A,0600P,WH,,2012,,0,56,20-No Parking (Com Plate),,,
8634006219,63470JM,NY,COM,01/02/2018,20,VAN,INTER,T,18890,10210,10110,88880088,19.0,19,19,354164,T103,H,0943A,,NY,F,216,E 96th St,,40.7846221,-73.9485584,0,408,d,,YYYYY,0800A,0600P,BROWN,,1995,,0,56,20-No Parking (Com Plate),,,
8634006207,32484MH,NY,COM,01/02/2018,20,SUBN,NISSA,T,18890,10210,10110,20181116,19.0,19,19,354164,T103,H,0942A,,NY,F,224,E 96th St,,40.7844274,-73.9482635,0,408,d,,YYYYY,0800A,0600P,BK,,2016,,0,56,20-No Parking (Com Plate),,,
8634006190,12415MH,NY,COM,01/02/2018,14,VAN,FORD,T,10110,18870,18890,20190531,19.0,19,19,354164,T103,H,0941A,,NY,F,1850,2nd Ave,,40.7838874,-73.9469577,0,408,c,,YYYYYYY,,,WH,,2007,,0,56,14-No Standing,,,
8634006189,81693JN,NY,COM,01/02/2018,14,DELV,INTER,T,10110,18870,18890,20181130,19.0,19,19,354164,T103,H,0940A,,NY,F,1850,2nd Ave,,40.7838874,-73.9469577,0,408,c,,YYYYYYY,,,WH,,2004,,0,56,14-No Standing,,,
8633816866,T751328C,NY,OMT,01/02/2018,21,4DSD,TOYOT,T,64230,91730,91780,20180930,62.0,62,62,347615,T302,L,0938A,,K,F,2828,Neptune Ave,,40.5775354,-73.995425,0,408,d1,,Y  Y,0900A,1030A,BK,,2014,,0,B2,21-No Parking (street clean),,,
8633816805,T720245C,NY,OMT,01/02/2018,21,4DSD,TOYOT,T,92080,17470,24530,20181130,62.0,62,62,347615,T302,L,0916A,,K,O,2676,W 36th St,,40.5803871,-74.0031004,0,408,d1,,Y  Y,0900A,1030A,BK,,2017,,0,B2,21-No Parking (street clean),,,
8633816763,N21HZN,NJ,PAS,01/02/2018,14,SUBN,ACURA,T,83630,91380,91430,88880088,62.0,62,62,347615,T302,L,0853A,,K,O,2057,Surf Ave,,40.5745834,-73.9876318,0,408,c,,YYYYYYY,,,GREY,,0,,0,B2,14-No Standing,,,
8633816751,23402231,NC,PAS,01/02/2018,14,4DSD,KIA,T,0,0,0,20180188,62.0,62,62,347615,T302,L,0849A,,K,I,E,W 21st St,300ft N/of Surf Ave,40.74102329999999,-73.9917695,0,408,c,,YYYYYYY,,,GREY,,0,,0,B2,14-No Standing,,,
8633816726,BMB8897,NY,PAS,01/02/2018,21,SUBN,GMC,T,91430,60330,83630,20180706,62.0,62,62,347615,T302,L,0844A,,K,O,2920,W 21st St,,40.57543039999999,-73.988013,0,408,d1,,Y  Y,0800A,0930A,GL,,1999,,0,B2,21-No Parking (street clean),,,
8633816714,VVB6664,VA,PAS,01/02/2018,21,SUBN,LEXUS,T,91430,0,0,20180388,62.0,62,62,347615,T302,L,0840A,,K,I,E,W 21st St,45ft S/of Mermaid Av,40.74102329999999,-73.9917695,0,408,d1,,Y  Y,0800A,0930A,SILVE,,0,,0,B2,21-No Parking (street clean),,,
8633816702,EYF4784,NY,PAS,01/02/2018,21,SUBN,DODGE,T,91480,0,0,20180329,62.0,62,62,347615,T302,L,0837A,,K,I,E,W 22nd St,25ft N/of Mermaid Av,40.7446311,-73.9989763,0,408,d1,,Y  Y,0800A,0930A,BK,,2007,,0,B2,21-No Parking (street clean),,,
8633816684,AD10247,CT,PAS,01/02/2018,21,SUBN,TOYOT,T,0,0,0,20180088,62.0,62,62,347615,T302,L,0833A,,K,I,E,W 22nd St,120ft N/of Surf Ave,40.7446311,-73.9989763,0,408,d1,,Y  Y,0800A,0930A,BLUE,,0,,0,B2,21-No Parking (street clean),,,
8633816660,TN100470,AL,PAS,01/02/2018,21,4DSD,HONDA,T,91280,0,0,20180188,62.0,62,62,347615,T302,L,0824A,,K,I,E,W 17th St,75ft N/of Mermaid Av,40.7416646,-74.0011315,0,408,d1,,Y  Y,0800A,0930A,WHITE,,0,,0,B2,21-No Parking (street clean),,,
